id,nombre,descripcion,categoria,cantidad,precio,fechaVencimiento,estado,imagen,createdAt,updatedAt,categoria_id,numero_lote,cantidad_maxima,cantidad_minima,dias_reabastecimiento,punto_reorden,ubicacion_general,clave,clave2,unidad_medida_id
"PROD-00114","GUANTE PARA CIRUGIA # 8 1/2","GUANTE PARA CIRUGIA # 8 1/2","DCB",200,0,,"disponible",,"2025-10-17T17:23:01.099Z","2025-11-04T08:00:07.780Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4560367",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00115","GUANTE PARA EXPLORACION ESTERIL. MEDIANO","GUANTE PARA EXPLORACION ESTERIL. MEDIANO","DCB",15283,0,,"disponible",,"2025-10-17T17:23:01.536Z","2025-11-04T08:02:11.461Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4560391",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00116","GUANTE PARA EXPLORACION ESTERIL. GRANDE","GUANTE PARA EXPLORACION ESTERIL. GRANDE","DCB",16640,0,,"disponible",,"2025-10-17T17:23:01.144Z","2025-11-04T08:00:07.780Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4560409",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00117","GUATA DE TELA NO TEJIDA ALGODON 15 CM","GUATA DE TELA NO TEJIDA ALGODON 15 CM","DCB",346,0,,"disponible",,"2025-10-17T17:23:01.500Z","2025-11-02T07:15:41.942Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4610162",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00118","GUATA DE TELA NO TEJIDA ALGODON 20 CM","GUATA DE TELA NO TEJIDA ALGODON 20 CM","DCB",92,0,,"disponible",,"2025-10-17T17:23:01.492Z","2025-10-17T17:23:01.491Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4610188",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00119","HEMOSTATICO. ESPONJA HEMOSTATICA DE GELATINA (GELFOAN 50-100 X 70-125MM)","HEMOSTATICO. ESPONJA HEMOSTATICA DE GELATINA (GELFOAN 50-100 X 70-125MM)","DCB",34,0,,"disponible",,"2025-10-17T17:23:01.333Z","2025-11-04T08:55:06.740Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4700112",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00120","HEMOSTATICO. ESPONJA HEMOSTATICA GELATINA COLAGENO (20-30 X 50-60MM)","HEMOSTATICO. ESPONJA HEMOSTATICA GELATINA COLAGENO (20-30 X 50-60MM)","DCB",7,0,,"disponible",,"2025-10-17T17:23:01.337Z","2025-11-04T04:28:30.182Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4700120",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00121","HEMOSTATICO. GASA HEMOSTATICA ABSORBENTE SOLUBLE","HEMOSTATICO. GASA HEMOSTATICA ABSORBENTE SOLUBLE","DCB",2,0,,"disponible",,"2025-10-17T17:23:01.100Z","2025-11-04T04:06:19.719Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4700138",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00122","HEMOSTATICO. SATIN HEMOSTATICO ABSORBIBLE","HEMOSTATICO. SATIN HEMOSTATICO ABSORBIBLE","DCB",99,0,,"disponible",,"2025-10-17T17:23:01.338Z","2025-11-04T04:06:19.719Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4700146",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00126","HOJA P/BISTURI DE ACERO INOXIDABLE # 10","HOJA P/BISTURI DE ACERO INOXIDABLE # 10","DCB",91,0,,"disponible",,"2025-10-17T17:23:01.339Z","2025-10-17T17:23:01.339Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4830091",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00127","HOJA P/BISTURI DE ACERO INOXIDABLE # 11","HOJA P/BISTURI DE ACERO INOXIDABLE # 11","DCB",107,0,,"disponible",,"2025-10-17T17:23:01.216Z","2025-11-04T04:28:30.182Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4830125",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00129","HOJA P/BISTURI DE ACERO INOXIDABLE # 20","HOJA P/BISTURI DE ACERO INOXIDABLE # 20","DCB",356,0,,"disponible",,"2025-10-17T17:23:01.501Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4830133",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00128","HOJA P/BISTURI DE ACERO INOXIDABLE # 15","HOJA P/BISTURI DE ACERO INOXIDABLE # 15","DCB",394,0,,"disponible",,"2025-10-17T17:23:01.503Z","2025-11-04T08:00:07.780Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4830141",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00130","HOJA P/BISTURI DE ACERO INOXIDABLE # 21","HOJA P/BISTURI DE ACERO INOXIDABLE # 21","DCB",191,0,,"disponible",,"2025-10-17T17:23:01.069Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4830158",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00131","HOJA P/BISTURI DE ACERO INOXIDABLE # 23","HOJA P/BISTURI DE ACERO INOXIDABLE # 23","DCB",195,0,,"disponible",,"2025-10-17T17:23:01.064Z","2025-10-17T17:23:01.064Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4830174",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00099","FRESA DE CARBURO No. 702 L.","FRESA DE CARBURO No. 702 L.","DCB",61,0,,"disponible",,"2025-10-17T17:23:01.062Z","2025-10-17T17:23:01.061Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5002750001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00023","APOSITO TRANSPARENTE  SAUJADO 11.5 X 8.5","APOSITO TRANSPARENTE  SAUJADO 11.5 X 8.5","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.098Z","2025-10-30T02:13:51.124Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5003020001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00123","HIDROXIAPATITA (CHIP OSEO) 5CC","HIDROXIAPATITA (CHIP OSEO) 5CC","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.239Z","2025-10-17T17:23:01.239Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5003090001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00150","MATRIZ OSEA DESMINERALIZADA 2.5CC POLVO","MATRIZ OSEA DESMINERALIZADA 2.5CC POLVO","DCB",4,0,,"disponible",,"2025-10-17T17:23:01.522Z","2025-10-17T17:23:01.521Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5003120001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00151","MATRIZ OSEA DESMINERALIZADA 5CC POLVO (JERINGA)","MATRIZ OSEA DESMINERALIZADA 5CC POLVO (JERINGA)","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.275Z","2025-10-17T17:23:01.274Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5003130001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00139","KIT FIJADORES AXIALES HUESO CORTO","KIT FIJADORES AXIALES HUESO CORTO","DCB",1,0,,"disponible",,"2025-10-17T17:23:01.346Z","2025-10-17T17:23:01.345Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5003160001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00140","KIT FIJADORES AXIALES HUESO CORTO DIAFISIARIA","KIT FIJADORES AXIALES HUESO CORTO DIAFISIARIA","DCB",1,0,,"disponible",,"2025-10-17T17:23:01.347Z","2025-10-17T17:23:01.346Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5003170001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00141","KIT FIJADORES AXIALES HUESO LARGO","KIT FIJADORES AXIALES HUESO LARGO","DCB",1,0,,"disponible",,"2025-10-17T17:23:01.349Z","2025-10-17T17:23:01.348Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5003180001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00142","KIT FIJADORES AXIALES TOBILLO IZQ-DER","KIT FIJADORES AXIALES TOBILLO IZQ-DER","DCB",1,0,,"disponible",,"2025-10-17T17:23:01.350Z","2025-10-17T17:23:01.349Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5003200001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00159","PERLAS DE SULFATO DE CALCIO (STIMULAN)","PERLAS DE SULFATO DE CALCIO (STIMULAN)","DCB",0,0,,"DESCONTINUADO","","2025-10-17T17:23:01.135Z","2025-10-17T17:23:01.134Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5003240001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00089","EQ. P/BAO DE ESPONJA (PAR)","EQ. P/BAO DE ESPONJA (PAR)","DCB",269,0,,"disponible",,"2025-10-17T17:23:01.504Z","2025-11-04T02:54:24.122Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5003290001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00147","MATRIZ OSEA DESMINERALIZADA 2.5CC JERINGA LISTA PARA USARSE","MATRIZ OSEA DESMINERALIZADA 2.5CC JERINGA LISTA PARA USARSE","DCB",1,0,,"disponible",,"2025-10-17T17:23:01.212Z","2025-10-17T17:23:01.212Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004240001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00148","MATRIZ OSEA DESMINERALIZADA 5CC JERINGA LISTA PARA USARSE","MATRIZ OSEA DESMINERALIZADA 5CC JERINGA LISTA PARA USARSE","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.272Z","2025-10-17T17:23:01.271Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004250001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00149","MATRIZ OSEA DESMINERALIZADA 10CC JERINGA LISTA PARA USARSE","MATRIZ OSEA DESMINERALIZADA 10CC JERINGA LISTA PARA USARSE","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.274Z","2025-10-17T17:23:01.274Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004260001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00107","GUANTE DE NITRILO TALLA CHICA","GUANTE DE NITRILO TALLA CHICA","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.334Z","2025-11-04T02:44:25.558Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004350001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00108","GUANTE DE NITRILO TALLA MEDIANA","GUANTE DE NITRILO TALLA MEDIANA","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.342Z","2025-11-04T02:44:25.558Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004360001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00109","GUANTE DE NITRILO TALLA GRANDE","GUANTE DE NITRILO TALLA GRANDE","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.564Z","2025-10-31T07:17:43.126Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004370001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00162","RESUCITADOR DESCHABLE CON BOLSA RESERVORIO DE OXIGENO Y MASCARA PARA ADULTO (AMBU)","RESUCITADOR DESCHABLE CON BOLSA RESERVORIO DE OXIGENO Y MASCARA PARA ADULTO (AMBU)","DCB",37,0,,"disponible",,"2025-10-17T17:23:01.497Z","2025-11-03T06:58:56.766Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004540001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00015","ANTISEPTICO. SOL. ANTISEPTICA CON  GLUCONATO DE CLORHEXIDINA 1000ML","ANTISEPTICO. SOL. ANTISEPTICA CON  GLUCONATO DE CLORHEXIDINA 1000ML","DCB",1,1,,"disponible",,"2025-10-17T17:23:01.484Z","2025-10-30T19:28:51.046Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004740001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00160","PROTECTOR CUTANEO SPRAY 28  ML","PROTECTOR CUTANEO SPRAY 28  ML","DCB",146,0,,"disponible",,"2025-10-17T17:23:01.063Z","2025-10-17T17:23:01.062Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004750001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00024","BATA QX NO ESTERIL GRADO MEDICA CHICA","BATA QX NO ESTERIL GRADO MEDICA CHICA","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.309Z","2025-10-17T17:23:01.309Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004830001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00026","BATA QX NO ESTERIL GRADO MEDICA MEDIANA","BATA QX NO ESTERIL GRADO MEDICA MEDIANA","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.238Z","2025-10-17T17:23:01.238Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004840001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00025","BATA QX NO ESTERIL GRADO MEDICA GRANDE","BATA QX NO ESTERIL GRADO MEDICA GRANDE","DCB",0,0,,"DESCONTINUADO","","2025-10-17T17:23:01.310Z","2025-10-17T17:23:01.309Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004850001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00081","CUBREBOCA QX. C/FILTRO DE EFICIENCIA  MICROBIANA","CUBREBOCA QX. C/FILTRO DE EFICIENCIA  MICROBIANA","DCB",19049,0,,"disponible",,"2025-10-17T17:23:01.303Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004860001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00146","MASCARILLA QX DE ALTA FILTRACION","MASCARILLA QX DE ALTA FILTRACION","DCB",267,0,,"disponible",,"2025-10-17T17:23:01.526Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5004870001",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00097","EQ. P/VENOCLISIS SIN AGUJA MICROGOTERO","EQ. P/VENOCLISIS SIN AGUJA MICROGOTERO","DCB",86,0,,"disponible",,"2025-10-17T17:23:01.218Z","2025-11-04T07:56:20.450Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5320084",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00098","EQ. P/VENOCLISIS SIN AGUJA NORMOGOTERO","EQ. P/VENOCLISIS SIN AGUJA NORMOGOTERO","DCB",4140,0,,"disponible",,"2025-10-17T17:23:01.528Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5320167",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00134","JERINGA DE PLASTICO S/AGUJA 3 ML","JERINGA DE PLASTICO S/AGUJA 3 ML","DCB",3502,0,,"disponible",,"2025-10-17T17:23:01.554Z","2025-11-04T08:02:11.461Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5500222",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00135","JERINGA DE PLASTICO S/AGUJA 5 ML","JERINGA DE PLASTICO S/AGUJA 5 ML","DCB",3168,0,,"disponible",,"2025-10-17T17:23:01.499Z","2025-11-04T08:02:11.461Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5500438",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00136","JERINGA DE PLASTICO S/AGUJA 10  ML","JERINGA DE PLASTICO S/AGUJA 10  ML","DCB",5429,0,,"disponible",,"2025-10-17T17:23:01.562Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5500446",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00137","JERINGA DE PLASTICO S/AGUJA 20 ML","JERINGA DE PLASTICO S/AGUJA 20 ML","DCB",3393,0,,"disponible",,"2025-10-17T17:23:01.561Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5500453",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00138","JERINGA VIDRIO CON BULBO DE HULE 90 ML","JERINGA VIDRIO CON BULBO DE HULE 90 ML","DCB",10,0,,"disponible",,"2025-10-17T17:23:01.209Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5500891",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00133","JERINGA PARA INSULINA CON AGUJA 1 ML","JERINGA PARA INSULINA CON AGUJA 1 ML","DCB",1546,0,,"disponible",,"2025-10-17T17:23:01.211Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5502186",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00143","LLAVE DE TRES VIAS CON TUBO DE EXTENSION","LLAVE DE TRES VIAS CON TUBO DE EXTENSION","DCB",60,0,,"disponible",,"2025-10-17T17:23:01.214Z","2025-11-04T08:00:07.780Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"5980036",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00144","MALLA DE POLIPROPILENO ANUDADO (25-35 A 25-35CM)","MALLA DE POLIPROPILENO ANUDADO (25-35 A 25-35CM)","DCB",8,0,,"disponible",,"2025-10-17T17:23:01.344Z","2025-10-31T07:57:56.848Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"6030013",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00145","MASCARILLA PARA OXIGENO SIN RESERVORIO","MASCARILLA PARA OXIGENO SIN RESERVORIO","DCB",112,0,,"disponible",,"2025-10-17T17:23:01.516Z","2025-11-04T03:10:17.839Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"6210482",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00152","MEDIAS ANTIEMBOLICAS ELASTICAS DE COMPRENSION MEDIA. CHICA CORTA","MEDIAS ANTIEMBOLICAS ELASTICAS DE COMPRENSION MEDIA. CHICA CORTA","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.115Z","2025-10-17T17:23:01.115Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"6260016",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00154","MEDIAS ANTIEMBOLICAS ELASTICAS DE COMPRENSION MEDIA. MEDIA LARGA","MEDIAS ANTIEMBOLICAS ELASTICAS DE COMPRENSION MEDIA. MEDIA LARGA","DCB",5,0,,"disponible",,"2025-10-17T17:23:01.114Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"6260040",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00153","MEDIAS ANTIEMBOLICAS ELASTICAS DE COMPRENSION MEDIA. GRANDE CORTA","MEDIAS ANTIEMBOLICAS ELASTICAS DE COMPRENSION MEDIA. GRANDE CORTA","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.494Z","2025-10-17T17:23:01.493Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"6260065",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00155","PAALES DE FORMA ANATOMICA CHICOS","PAALES DE FORMA ANATOMICA CHICOS","DCB",40,0,,"disponible",,"2025-10-17T17:23:01.344Z","2025-11-04T03:03:18.905Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"6810034",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00156","PAALES DE FORMA ANATOMICA MEDIANOS","PAALES DE FORMA ANATOMICA MEDIANOS","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.134Z","2025-10-17T17:23:01.133Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"6810042",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00157","PAALES PREDOBLADOS DESECHABLE. ADULTO","PAALES PREDOBLADOS DESECHABLE. ADULTO","DCB",1305,0,,"disponible",,"2025-10-17T17:23:01.559Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"6810067",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00158","PASTA O GEL CONDUCTIVA","PASTA O GEL CONDUCTIVA","DCB",72,0,,"disponible",,"2025-10-17T17:23:01.055Z","2025-11-04T04:00:28.853Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"6970267",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00124","HIDROXIAPATITA (CHIP OSEO) 10CC","HIDROXIAPATITA (CHIP OSEO) 10CC","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.340Z","2025-11-01T07:53:46.367Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"7300787",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00125","HIDROXIOPATITA (CHIP OSEO) 15CC","HIDROXIOPATITA (CHIP OSEO) 15CC","DCB",4,0,,"disponible",,"2025-10-17T17:23:01.341Z","2025-10-17T17:23:01.341Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"7300795",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00161","RASTRILLO CON DIENTES DE BORDES ROMOS Y HOJA DE UN FILO DESECHABLE","RASTRILLO CON DIENTES DE BORDES ROMOS Y HOJA DE UN FILO DESECHABLE","DCB",274,0,,"disponible",,"2025-10-17T17:23:01.521Z","2025-11-04T02:54:24.122Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"7710050",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00167","SOLVENTE ACETONA DE 1LT","SOLVENTE ACETONA DE 1LT","DCB",3,0,,"disponible",,"2025-10-17T17:23:01.351Z","2025-10-17T17:23:01.350Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8190021",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00181","SONDA P/ DRENAJE TORACICO 36FR","SONDA P/ DRENAJE TORACICO 36FR","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.276Z","2025-10-17T17:23:01.275Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8307070",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00239","SUTURA SINT. NO ABS. POLIESTER 2-0 25/26MM (T5) (ETHIBON)","SUTURA SINT. NO ABS. POLIESTER 2-0 25/26MM (T5) (ETHIBON)","DCB",53,0,,"disponible",,"2025-10-17T17:23:01.381Z","2025-10-17T17:23:01.380Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410049",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00242","SUTURA SINT. NO ABS. POLIPROPILENO 3-0 24/26MM  (T5) (PROLENE)","SUTURA SINT. NO ABS. POLIPROPILENO 3-0 24/26MM  (T5) (PROLENE)","DCB",53,0,,"disponible",,"2025-10-17T17:23:01.469Z","2025-10-17T17:23:01.468Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410205",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00240","SUTURA SINT. NO ABS. POLIPROPILENO 2-0 24/26MM REV.CORTANTE (T5) (PROLENE)","SUTURA SINT. NO ABS. POLIPROPILENO 2-0 24/26MM REV.CORTANTE (T5) (PROLENE)","DCB",29,0,,"disponible",,"2025-10-17T17:23:01.382Z","2025-10-17T17:23:01.381Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410221",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00245","SUTURA SINT. NO ABS. POLIPROPILENO 6-0 12/13MM DA (T5) (PROLENE)","SUTURA SINT. NO ABS. POLIPROPILENO 6-0 12/13MM DA (T5) (PROLENE)","DCB",132,0,,"disponible",,"2025-10-17T17:23:01.469Z","2025-10-17T17:23:01.469Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410254",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00244","SUTURA SINT. NO ABS. POLIPROPILENO 4-0 15/17MM DA (T5) (PROLENE)","SUTURA SINT. NO ABS. POLIPROPILENO 4-0 15/17MM DA (T5) (PROLENE)","DCB",30,0,,"disponible",,"2025-10-17T17:23:01.470Z","2025-10-31T07:57:56.848Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410288",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00243","SUTURA SINT. NO ABS. POLIPROPILENO 3-0 25/26MM DA (T5) (PROLENE)","SUTURA SINT. NO ABS. POLIPROPILENO 3-0 25/26MM DA (T5) (PROLENE)","DCB",88,0,,"disponible",,"2025-10-17T17:23:01.471Z","2025-10-17T17:23:01.470Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410296",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00250","SUTURA SINT.MONF. NO ABS. NYLON 4-0 12/13MM (T5)","SUTURA SINT.MONF. NO ABS. NYLON 4-0 12/13MM (T5)","DCB",119,0,,"disponible",,"2025-10-17T17:23:01.313Z","2025-11-01T01:28:28.504Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410460",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00249","SUTURA SINT.MONF. NO ABS. NYLON 3-0 19/26MM (T5)","SUTURA SINT.MONF. NO ABS. NYLON 3-0 19/26MM (T5)","DCB",233,0,,"disponible",,"2025-10-17T17:23:01.379Z","2025-11-04T04:00:28.853Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410478",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00248","SUTURA SINT.MONF. NO ABS. NYLON 2-0 19/26MM (T5)","SUTURA SINT.MONF. NO ABS. NYLON 2-0 19/26MM (T5)","DCB",89,0,,"disponible",,"2025-10-17T17:23:01.012Z","2025-11-04T04:28:30.182Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410486",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
